Date,BTC_Close,BTC_Open,BTC_High,BTC_Low,BTC_Volume,ETH_Close,ETH_Open,ETH_High,ETH_Low,ETH_Volume,average,total_Volume,BTC_percentage,ETH_percentage
2020-10-23 00:00:00+00:00,12931.5390625,12971.548828125,13015.9619140625,12752.6474609375,28974975003,409.7666931152344,414.05133056640625,418.9599304199219,403.08203125,14256222052,6670.652877807617,43231197055,67.02330024805278,32.97669975194722
2020-10-24 00:00:00+00:00,13108.0625,12931.57421875,13145.06640625,12885.7470703125,24542317940,412.4576110839844,409.7672424316406,416.59967041015625,407.8517150878906,12201739194,6760.260055541992,36744057134,66.79261860087439,33.2073813991256
2020-10-25 00:00:00+00:00,13031.173828125,13108.0634765625,13329.18359375,12910.0615234375,24406920575,406.2177734375,412.4576416015625,417.1592102050781,405.35064697265625,10890207469,6718.69580078125,35297128044,69.14704376111082,30.852956238889178
2020-10-26 00:00:00+00:00,13075.248046875,13031.201171875,13225.2978515625,12822.3828125,29461458313,393.8883056640625,406.2179870605469,411.2798767089844,383.78289794921875,15155684229,6734.568176269531,44617142542,66.03170134722698,33.96829865277301
2020-10-27 00:00:00+00:00,13654.21875,13075.2421875,13759.6689453125,13060.837890625,33749878156,403.9970397949219,393.88818359375,409.7728576660156,390.60845947265625,13940434102,7029.107894897461,47690312258,70.76883450336078,29.231165496639218
2020-10-28 00:00:00+00:00,13271.28515625,13654.21484375,13837.6953125,12932.2509765625,35867318895,388.6507568359375,403.9971008300781,408.9647521972656,381.1463317871094,15276441134,6829.967956542969,51143760029,70.13039102846992,29.86960897153008
2020-10-29 00:00:00+00:00,13437.8828125,13271.298828125,13612.0478515625,12980.0595703125,56499499598,386.7301025390625,388.65106201171875,393.2276916503906,381.28875732421875,12920477749,6912.306457519531,69419977347,81.38795453012581,18.612045469874186
2020-10-30 00:00:00+00:00,13546.5224609375,13437.8740234375,13651.5166015625,13136.1982421875,30581485201,382.8199768066406,386.7302551269531,391.4647216796875,375.0924072265625,13688056970,6964.67121887207,44269542171,69.08019306563612,30.91980693436388
2020-10-31 00:00:00+00:00,13780.9951171875,13546.5322265625,14028.2138671875,13457.5302734375,30306464719,386.59033203125,382.8200378417969,393.0101318359375,381.2952575683594,11276963426,7083.792724609375,41583428145,72.88111170950694,27.11888829049306
2020-11-01 00:00:00+00:00,13737.109375,13780.9951171875,13862.033203125,13628.3779296875,24453857900,396.3581848144531,386.59033203125,397.1161193847656,385.16552734375,10475146018,7066.733779907227,34929003918,70.0101782387163,29.989821761283697
2020-11-02 00:00:00+00:00,13550.4892578125,13737.0322265625,13808.3232421875,13243.16015625,30771455468,383.15673828125,396.3559875488281,403.2407531738281,381.01763916015625,13997574252,6966.822998046875,44769029720,68.73380026427787,31.26619973572213
2020-11-03 00:00:00+00:00,13950.30078125,13550.451171875,13984.9814453125,13325.44140625,29869951617,387.6021728515625,383.1560363769531,389.515380859375,371.312744140625,12588494762,7168.951477050781,42458446379,70.35102356400331,29.648976435996687
2020-11-04 00:00:00+00:00,14133.70703125,13950.48828125,14218.7666015625,13580.4716796875,35116364962,402.1419982910156,387.60321044921875,407.6656494140625,377.8276062011719,15126077675,7267.924514770508,50242442637,69.8938250588543,30.106174941145706
2020-11-05 00:00:00+00:00,15579.8486328125,14133.7333984375,15706.404296875,14102.0888671875,40856321439,414.0673522949219,402.1429443359375,417.52593994140625,397.2458190917969,15440711038,7996.957992553711,56297032477,72.57277984535284,27.42722015464716
2020-11-06 00:00:00+00:00,15565.880859375,15579.7294921875,15903.4375,15226.83984375,39837841971,454.71929931640625,414.06671142578125,456.20062255859375,412.9822998046875,16738305610,8010.300079345703,56576147581,70.41455396722482,29.585446032775188
2020-11-07 00:00:00+00:00,14833.75390625,15565.880859375,15737.095703125,14423.203125,35024953706,435.713134765625,454.7225646972656,465.67547607421875,428.45635986328125,18873289788,7634.7335205078125,53898243494,64.98347893266505,35.01652106733495
2020-11-08 00:00:00+00:00,15479.5673828125,14833.75390625,15637.3203125,14744.1103515625,26632075029,453.5547790527344,435.71881103515625,457.78045654296875,433.1537780761719,11292383601,7966.561080932617,37924458630,70.22400843958995,29.77599156041005
2020-11-09 00:00:00+00:00,15332.3154296875,15479.595703125,15785.13671875,14865.529296875,34149115566,444.1630554199219,453.57415771484375,457.349609375,435.16387939453125,13704320630,7888.239242553711,47853436196,71.3618880494406,28.638111950559413
2020-11-10 00:00:00+00:00,15290.90234375,15332.3505859375,15450.3291015625,15124.9599609375,25574938143,449.67962646484375,444.1663818359375,453.75836181640625,439.6001281738281,12090381666,7870.290985107422,37665319809,67.90049380355707,32.09950619644293
2020-11-11 00:00:00+00:00,15701.33984375,15290.9091796875,15916.2607421875,15290.0068359375,29772374934,462.9605407714844,449.6796569824219,473.578857421875,449.5249328613281,14075403511,8082.150192260742,43847778445,67.8993919186685,32.100608081331494
2020-11-12 00:00:00+00:00,16276.34375,15701.298828125,16305.00390625,15534.771484375,34175758344,461.0052795410156,462.95953369140625,467.6778259277344,452.0724182128906,12877327234,8368.674514770508,47053085578,72.63234264912717,27.367657350872832
2020-11-13 00:00:00+00:00,16317.80859375,16276.4404296875,16463.177734375,15992.15234375,31599492172,474.6264343261719,461.0054931640625,475.2172546386719,457.2982482910156,13191505725,8396.217514038086,44790997897,70.5487567940889,29.45124320591111
2020-11-14 00:00:00+00:00,16068.138671875,16317.80859375,16317.80859375,15749.193359375,27481710135,460.14984130859375,474.6264343261719,475.16143798828125,452.986083984375,10312037942,8264.144256591797,37793748077,72.71496354108483,27.28503645891517
2020-11-15 00:00:00+00:00,15955.587890625,16068.1396484375,16123.1103515625,15793.5341796875,23653867583,447.55908203125,460.14990234375,460.99407958984375,440.25433349609375,10308617165,8201.573486328125,33962484748,69.64704661190298,30.35295338809702
2020-11-16 00:00:00+00:00,16716.111328125,15955.5771484375,16816.181640625,15880.7060546875,31526766675,459.9403076171875,447.5589904785156,463.8310241699219,445.5016174316406,11441239444,8588.025817871094,42968006119,73.37265449945836,26.627345500541633
2020-11-17 00:00:00+00:00,17645.40625,16685.69140625,17782.919921875,16564.544921875,39006849170,480.3600769042969,464.4066467285156,482.2322082519531,460.776611328125,14593057877,9062.883163452148,53599907047,72.7740985367683,27.225901463231693
2020-11-18 00:00:00+00:00,17804.005859375,17645.19140625,18393.94921875,17352.90625,49064800278,479.48406982421875,480.3468322753906,491.9999084472656,465.8309631347656,17880199224,9141.74496459961,66944999502,73.29121016205875,26.708789837941254
2020-11-19 00:00:00+00:00,17817.08984375,17803.861328125,18119.546875,17382.5546875,36985055355,471.63043212890625,479.48101806640625,480.1217346191406,465.7042541503906,12473929218,9144.360137939453,49458984573,74.77924521562133,25.220754784378656
2020-11-20 00:00:00+00:00,18621.314453125,17817.083984375,18773.2265625,17765.794921875,36992873940,509.74456787109375,471.6314697265625,513.6103515625,471.6314697265625,18629943296,9565.529510498047,55622817236,66.50665280588774,33.49334719411227
2020-11-21 00:00:00+00:00,18642.232421875,18621.31640625,18936.62109375,18444.359375,39650210707,549.4866333007812,509.7445983886719,550.2274169921875,504.2377624511719,20757099184,9595.85952758789,60407309891,65.6381003864359,34.361899613564105
2020-11-22 00:00:00+00:00,18370.001953125,18642.232421875,18688.96875,17671.384765625,41280434226,558.068115234375,549.4866333007812,579.3724975585938,514.5172119140625,21967049601,9464.035034179688,63247483827,65.26810511373672,34.73189488626326
2020-11-23 00:00:00+00:00,18364.12109375,18370.017578125,18711.42578125,18000.796875,42741112308,608.4540405273438,558.0595092773438,609.9876098632812,551.2652587890625,27272302872,9486.287567138672,70013415180,61.047032483868044,38.952967516131956
2020-11-24 00:00:00+00:00,19107.46484375,18365.015625,19348.271484375,18128.65625,51469565009,603.8977661132812,608.5227661132812,621.1734008789062,593.8351440429688,23281758100,9855.68130493164,74751323109,68.85438660924935,31.145613390750665
2020-11-25 00:00:00+00:00,18732.12109375,19104.41015625,19390.96484375,18581.146484375,43710357371,570.6866455078125,603.9020385742188,605.0941772460938,559.67138671875,20088492893,9651.403869628906,63798850264,68.51276659395317,31.487233406046823
