Date,Close,Open,High,Low,Volume
2019-05-08 00:00:00-04:00,24.538541793823242,24.63696933650162,24.705111037091747,24.45525717218899,155000
2019-05-09 00:00:00-04:00,24.44768714904785,24.341689589985013,24.50068592857927,24.29626082686514,144800
2019-05-10 00:00:00-04:00,24.409833908081055,24.34169220020268,24.44768977063189,24.205407340337345,119400
2019-05-13 00:00:00-04:00,24.387115478515625,24.614253517808184,24.659682280953444,24.341689603587238,424600
2019-05-14 00:00:00-04:00,24.60668182373047,24.568825967798833,24.758108135673684,24.530970111867198,163200
2019-05-15 00:00:00-04:00,24.583972930908203,24.31897611937189,24.682397594874093,24.28112025721446,148300
2019-05-16 00:00:00-04:00,24.856536865234375,24.70511054601995,24.88681981850381,24.682394720796857,125500
2019-05-17 00:00:00-04:00,24.91710662841797,24.89439369052893,25.04582001562869,24.864107847865593,594700
2019-05-20 00:00:00-04:00,25.054264068603516,25.07764190072071,25.16336458217182,24.968541387152403,123600
2019-05-21 00:00:00-04:00,25.194536209106445,25.256878083700393,25.37377318611722,25.163363785426498,274300
2019-05-22 00:00:00-04:00,24.843854904174805,25.046471219464483,25.10102148004572,24.828270177139537,132100
2019-05-23 00:00:00-04:00,24.18924903869629,24.31393576682293,24.329520493051472,24.087940143103996,157200
2019-05-24 00:00:00-04:00,24.56330680847168,24.555513702931954,24.617857060866843,24.38406984020674,92700
2019-05-28 00:00:00-04:00,24.1580753326416,24.48537834821658,24.508757665894425,24.1580753326416,151000
2019-05-29 00:00:00-04:00,23.971044540405273,23.854150928244085,23.978837646067074,23.745048935361776,167100
2019-05-30 00:00:00-04:00,23.65932846069336,23.721671821488506,23.791808288180913,23.643742248898832,245000
2019-05-31 00:00:00-04:00,23.355405807495117,23.433335388530814,23.674915751996654,23.3320279736526,237400
2019-06-03 00:00:00-04:00,24.06456184387207,24.165870743757118,24.228214110462105,23.978840643642155,301300
2019-06-04 00:00:00-04:00,24.46979331970215,24.399656849660037,24.500965744779993,24.306142547192582,178300
2019-06-05 00:00:00-04:00,24.095731735229492,24.44641406503812,24.454205684471244,24.095731735229492,144600
2019-06-06 00:00:00-04:00,24.423036575317383,24.462000620930727,24.555516411339045,24.298349845695,181500
2019-06-07 00:00:00-04:00,24.649028778076172,24.672408095436523,24.758130772708192,24.56330758718745,125900
2019-06-10 00:00:00-04:00,24.508756637573242,24.64123645942326,24.687993606434176,24.48537732087633,155200
2019-06-11 00:00:00-04:00,24.610063552856445,24.87502319134231,24.89840250757914,24.610063552856445,157300
2019-06-12 00:00:00-04:00,24.119112014770508,24.407449509552094,24.430828827932903,24.11131890864357,196200
2019-06-13 00:00:00-04:00,24.415241241455078,24.461998389201934,24.50875702333172,24.391861924390188,138900
2019-06-14 00:00:00-04:00,24.368486404418945,24.35290019156441,24.391864237317684,24.228213461494242,148900
2019-06-17 00:00:00-04:00,24.126903533935547,24.236005532874824,24.360692257619995,24.103525702035203,166500
2019-06-18 00:00:00-04:00,24.610063552856445,24.61785665826872,24.765922688336204,24.53992709052884,143400
2019-06-19 00:00:00-04:00,24.781509399414062,24.73475224957495,24.921782335314404,24.695788205772853,90000
2019-06-20 00:00:00-04:00,25.249086380004883,25.381564721054172,25.498459823081372,25.17115532106477,341600
2019-06-21 00:00:00-04:00,25.73224639892578,25.599765088485082,25.802382863802418,25.57638725778149,285100
2019-06-24 00:00:00-04:00,25.763416290283203,25.825758156955906,25.919272443347747,25.677693622438362,493600
2019-06-25 00:00:00-04:00,25.40494155883789,25.68548741451907,25.71665983687605,25.381563728453067,356400
2019-06-26 00:00:00-04:00,25.63873291015625,25.771211251999976,25.849139338641468,25.63873291015625,143400
2019-06-27 00:00:00-04:00,25.52962875366211,25.693282487718527,25.693282487718527,25.498459303487152,186400
2019-06-28 00:00:00-04:00,25.74003791809082,25.669901453487064,25.903691650676816,25.669901453487064,134400
2019-07-01 00:00:00-04:00,25.716659545898438,25.973827568285,25.973827568285,25.62314525265141,126400
2019-07-02 00:00:00-04:00,25.38156509399414,25.6932833888029,25.70107500842843,25.37377347436861,125200
2019-07-03 00:00:00-04:00,25.669902801513672,25.66211118182224,25.7010752258114,25.545216077088746,101400
2019-07-05 00:00:00-04:00,25.45170021057129,25.490664252162464,25.52962829375364,25.280254860251137,76100
2019-07-08 00:00:00-04:00,25.553007125854492,25.51404308726886,25.64652141301312,25.482870667294122,63600
2019-07-09 00:00:00-04:00,25.44390869140625,25.451700310648793,25.51404515565247,25.342599804658185,216300
2019-07-10 00:00:00-04:00,25.903690338134766,25.810173074891054,25.91148195702223,25.69328095498496,168500
2019-07-11 00:00:00-04:00,26.043962478637695,26.043962478637695,26.1218935378974,25.934861968440057,139100
2019-07-12 00:00:00-04:00,26.02838134765625,25.973831088139267,26.051759180944618,25.911486235682037,128000
2019-07-15 00:00:00-04:00,25.77900505065918,25.942655811227525,25.958242022629157,25.662109951529867,248300
2019-07-16 00:00:00-04:00,25.475080490112305,25.5841839789288,25.66211206960305,25.327015928724787,223300
2019-07-17 00:00:00-04:00,25.15557289123535,25.27246801083689,25.295845845650643,25.06205857921395,216800
2019-07-18 00:00:00-04:00,25.16336441040039,25.085433349264978,25.171156030130923,24.88281853584494,140800
2019-07-19 00:00:00-04:00,24.95295524597168,24.79709609495851,24.968541458349602,24.76592515658569,124700
2019-07-22 00:00:00-04:00,24.95295524597168,24.99191929053346,25.077641972229006,24.913989715026876,153700
2019-07-23 00:00:00-04:00,25.015296936035156,25.13219204161419,25.163364466137402,24.999713696539573,298500
2019-07-24 00:00:00-04:00,24.82047462463379,24.929575135045553,25.132191430369527,24.797095306809993,183800
2019-07-25 00:00:00-04:00,24.859439849853516,25.06205615481051,25.093228580057605,24.75813244056654,135000
2019-07-26 00:00:00-04:00,24.76592445373535,24.773717559703147,24.86723185855072,24.6724086685048,112600
2019-07-29 00:00:00-04:00,24.71137046813965,24.86722960057739,24.882815811097732,24.633442388303624,81100
2019-07-30 00:00:00-04:00,24.5944766998291,24.40744663396678,24.703578686369248,24.37627569951448,139700
2019-07-31 00:00:00-04:00,24.399656295776367,24.602272595033753,24.656822851298624,24.204833102611534,171700
2019-08-01 00:00:00-04:00,24.010011672973633,24.13469840684668,24.376280254310938,23.885324939100585,194200
2019-08-02 00:00:00-04:00,23.628156661987305,23.815186749319036,23.893116323969675,23.573606405646757,309300
2019-08-05 00:00:00-04:00,23.40216064453125,23.378781328105305,23.53464046484583,23.316437970685673,259400
2019-08-06 00:00:00-04:00,23.425539016723633,23.62815530462241,23.651534621589434,23.308645404654353,444300
2019-08-07 00:00:00-04:00,23.230716705322266,23.106029982923225,23.28526696057397,22.934586111220288,231300
2019-08-08 00:00:00-04:00,23.378786087036133,23.308649609864368,23.480093506071352,23.16837665552084,567700
2019-08-09 00:00:00-04:00,22.981342315673828,23.129408349828747,23.160579285955464,22.981342315673828,225600
2019-08-12 00:00:00-04:00,23.082653045654297,23.121617090519795,23.15278802913559,22.96575793829173,220800
2019-08-13 00:00:00-04:00,23.378786087036133,23.082655450608947,23.51905904137966,23.04368991530064,259900
2019-08-14 00:00:00-04:00,22.677419662475586,22.770933961503996,22.817692597401187,22.607283195012783,139500
2019-08-15 00:00:00-04:00,22.474803924560547,22.576111332089273,22.576111332089273,22.25660141076703,300600
2019-08-16 00:00:00-04:00,22.57611083984375,22.459217222510706,22.63845420151357,22.43583939087389,251700
2019-08-19 00:00:00-04:00,22.841068267822266,22.903411623403482,22.989134294721225,22.256598751854774,145800
2019-08-20 00:00:00-04:00,22.747554779052734,22.74755477905273,22.880034600128027,22.264392641489046,225200
2019-08-21 00:00:00-04:00,22.965755462646484,23.199544165786808,23.21513037660607,22.965755462646484,114900
2019-08-22 00:00:00-04:00,22.91899871826172,23.113821897768453,23.160579044662857,22.87224157136731,155800
2019-08-23 00:00:00-04:00,22.513765335083008,22.763138758024372,22.981341246289492,22.49038750567153,200300
2019-08-26 00:00:00-04:00,22.841068267822266,22.97354808423021,23.020306715703256,22.76313870175003,161400
2019-08-27 00:00:00-04:00,22.864452362060547,23.137205157125262,23.207341632609996,22.241018675955324,244400
2019-08-28 00:00:00-04:00,23.051481246948242,23.043688140486804,23.183961084026574,22.996930988101237,324400
2019-08-29 00:00:00-04:00,23.355405807495117,23.44892160201458,23.526851183050272,23.324234866910718,420300
2019-08-30 00:00:00-04:00,23.534639358520508,23.620360541953584,23.620360541953584,23.285264454181807,121600
2019-09-03 00:00:00-04:00,23.370988845825195,23.183958768579082,23.40216126855768,23.09044298676456,165600
2019-09-04 00:00:00-04:00,23.558019638061523,23.425539810193538,23.573605849900808,23.40216197881758,241300
2019-09-05 00:00:00-04:00,23.74504852294922,23.79180715610791,23.893114555185953,23.651534229397626,331400
2019-09-06 00:00:00-04:00,23.63594627380371,23.67491031217717,23.74504677035562,23.62036006390121,123600
2019-09-09 00:00:00-04:00,23.908700942993164,23.955458090114632,23.98663051245088,23.822978267951388,237300
2019-09-10 00:00:00-04:00,24.08793830871582,24.22821123877173,24.345104851690678,23.994424012933834,465900
