Date,Close,Open,High,Low,Volume
2019-05-08 00:00:00-04:00,62.98894500732422,64.00448491817188,64.17516094027118,62.93774350286901,3180300
2019-05-09 00:00:00-04:00,62.562252044677734,62.93774712797152,63.1425596684621,61.964879422049684,3652200
2019-05-10 00:00:00-04:00,63.628997802734375,62.51959049879618,63.654598558159094,62.357443699941314,2336000
2019-05-13 00:00:00-04:00,64.51652526855469,63.41564724814615,64.66160055140833,63.41564724814615,3522200
2019-05-14 00:00:00-04:00,63.65460968017578,64.41413578543472,64.53361033887437,63.55220664058457,2907600
2019-05-15 00:00:00-04:00,63.398590087890625,63.82528674495473,63.93622553187666,63.39859008789062,2870900
2019-05-16 00:00:00-04:00,64.27758026123047,63.347384730467255,64.34585328482976,63.21083868326868,2659500
2019-05-17 00:00:00-04:00,64.51652526855469,63.765541588894514,64.67867206166963,63.72286932411475,2474300
2019-05-20 00:00:00-04:00,64.90056610107422,64.6786820096645,65.19925246785203,64.47386943114178,2702500
2019-05-21 00:00:00-04:00,65.48085021972656,64.96880919175393,65.77953647879585,64.64452218346044,3505100
2019-05-22 00:00:00-04:00,65.99290466308594,65.48086999137888,66.18065222858249,65.3528596957336,2832300
2019-05-23 00:00:00-04:00,66.60735321044922,66.07824699240521,66.6841554863127,65.89903517118253,3302000
2019-05-24 00:00:00-04:00,66.32572174072266,66.69268108376906,66.8292206125749,66.29158523080281,2101800
2019-05-28 00:00:00-04:00,65.07123565673828,66.48787158445195,66.48787158445195,65.04563490084266,5757300
2019-05-29 00:00:00-04:00,64.19225311279297,65.30166063530771,65.41260594517168,64.1069150742726,3159000
2019-05-30 00:00:00-04:00,63.41564178466797,64.14956040171067,64.51651971023203,63.185228502979164,3663600
2019-05-31 00:00:00-04:00,64.15811157226562,63.5436673256239,64.26052111699741,63.33031899058855,3256300
2019-06-03 00:00:00-04:00,64.82373809814453,64.27756704341076,64.9176118585712,63.92767926344345,2833800
2019-06-04 00:00:00-04:00,64.83229064941406,64.75548186604074,64.9944374614111,63.56073644356014,2951400
2019-06-05 00:00:00-04:00,66.2318344116211,65.05415435933308,66.65853093198413,64.68719509138599,3738000
2019-06-06 00:00:00-04:00,65.93649291992188,66.16103292460224,66.31648268341041,65.66013852524162,5094200
2019-06-07 00:00:00-04:00,65.45287322998047,66.44602408336984,67.05054725214158,65.44423530219562,5142900
2019-06-10 00:00:00-04:00,65.1333236694336,65.34922570221916,65.41831593402425,64.81379287774755,3520100
2019-06-11 00:00:00-04:00,63.82929611206055,65.06424972345256,65.11607070468094,63.509758651585926,9242000
2019-06-12 00:00:00-04:00,64.8397216796875,64.07974205413124,65.07289305374086,64.03656558646695,11598100
2019-06-13 00:00:00-04:00,65.69468688964844,65.10743294837587,65.70332481801078,64.9347139139817,7525100
2019-06-14 00:00:00-04:00,66.20421600341797,65.76377392180748,66.35102783435197,65.53059598909256,3964100
2019-06-17 00:00:00-04:00,65.99694061279297,66.36829242232103,66.78282727969506,65.32332723476719,3638800
2019-06-18 00:00:00-04:00,66.00560760498047,66.42877398721402,66.42877398721402,65.42699140638202,3410100
2019-06-19 00:00:00-04:00,66.6446533203125,65.80695218505377,66.9123763833058,65.77241364996625,4075200
2019-06-20 00:00:00-04:00,66.85192108154297,66.92964266523586,67.43053705617358,66.29057437368576,3340500
2019-06-21 00:00:00-04:00,67.66370391845703,67.06781871648535,67.7414320858147,66.24738693965996,8070500
2019-06-24 00:00:00-04:00,68.41506958007812,67.75008731467007,68.63097171503732,67.48237077573997,5455600
2019-06-25 00:00:00-04:00,67.96598052978516,68.36324620412603,68.53596525390165,67.80189940914114,3563300
2019-06-26 00:00:00-04:00,66.03148651123047,67.82779326633366,67.88824558074539,66.00557931774088,4253500
2019-06-27 00:00:00-04:00,66.25603485107422,66.08330922470005,66.39420876336462,65.80695481131032,3452700
2019-06-28 00:00:00-04:00,66.77420043945312,66.2646746520715,66.96419533942903,66.20422232833455,6014400
2019-07-01 00:00:00-04:00,66.54103088378906,66.65329760555262,66.97283509046179,65.91059384297081,4652300
2019-07-02 00:00:00-04:00,66.82601165771484,66.82601165771484,67.24054656421188,66.58420237426192,3407500
2019-07-03 00:00:00-04:00,67.4564437866211,67.1109991542543,67.98324536849859,66.92964220474362,2323500
2019-07-05 00:00:00-04:00,67.27508544921875,67.0850905758962,67.43053520113645,66.38556998667067,2535300
2019-07-08 00:00:00-04:00,67.4996337890625,67.45645073476558,67.80189540271384,67.07646094114159,3181700
2019-07-09 00:00:00-04:00,67.55144500732422,67.58599013137585,67.59462147078223,66.93828388022735,2554500
2019-07-10 00:00:00-04:00,67.47372436523438,67.58599767814098,67.8450762542443,67.23191505868084,3665300
2019-07-11 00:00:00-04:00,67.28372955322266,67.39599626648801,67.59462249678893,66.55829511474457,2750200
2019-07-12 00:00:00-04:00,66.92964935302734,67.38736073955474,67.43917513386076,66.64465700672609,3009700
2019-07-15 00:00:00-04:00,67.43917083740234,66.92964508903013,67.55144413632469,66.71374300809777,2695700
2019-07-16 00:00:00-04:00,66.91238403320312,67.30964312021376,67.49963802896002,66.54966348522869,2599000
2019-07-17 00:00:00-04:00,66.81737518310547,67.18872700810007,67.4823506614962,66.77419213346096,3254700
2019-07-18 00:00:00-04:00,66.86054992675781,66.74828322489707,66.91237090276198,66.0401247150495,3089500
2019-07-19 00:00:00-04:00,66.36830139160156,66.66193166125889,67.03328352097294,66.2128516226792,3115000
2019-07-22 00:00:00-04:00,65.8587646484375,66.39419752756449,66.43738057405245,65.44422980409962,2956500
2019-07-23 00:00:00-04:00,65.14197540283203,65.72059139202463,65.80695090568183,65.00379490993367,3175600
2019-07-24 00:00:00-04:00,64.92607879638672,65.34061372121107,65.3924281160107,64.67563157350668,3101900
2019-07-25 00:00:00-04:00,64.64974212646484,64.90018941810818,65.14199877864358,64.4338399704424,3417200
2019-07-26 00:00:00-04:00,64.90016174316406,64.53744785703066,65.07288075880624,64.4338124943605,3076500
2019-07-29 00:00:00-04:00,64.81380462646484,65.17651852597956,65.22833291482213,64.42517694372049,2818300
2019-07-30 00:00:00-04:00,64.79651641845703,64.6842497344307,65.2628655955625,64.28699078848317,4195300
2019-07-31 00:00:00-04:00,64.157470703125,64.38201073855889,65.21970537645993,63.44067412884604,6681100
2019-08-01 00:00:00-04:00,65.55651092529297,64.43381747049058,66.11785106388555,64.25246051341794,5513800
2019-08-02 00:00:00-04:00,65.65149688720703,65.93648919371795,66.5841953873474,65.51332299207964,4318900
2019-08-05 00:00:00-04:00,64.48562622070312,65.84149090490983,65.94512626651836,64.18336465202164,4972400
2019-08-06 00:00:00-04:00,64.96063232421875,64.73609226969758,65.23698678024097,63.699764706816744,7842100
2019-08-07 00:00:00-04:00,64.27836608886719,64.77926048462005,64.87425792480796,63.812016815801606,4843300
2019-08-08 00:00:00-04:00,65.05561065673828,64.2438167982746,65.21969174284732,63.74292243501794,4467900
2019-08-09 00:00:00-04:00,64.63243103027344,65.09014888612008,65.41831761240309,64.44244277114579,4607100
2019-08-12 00:00:00-04:00,64.2265396118164,64.71879598705277,64.85696986298913,63.777459690207,3925900
2019-08-13 00:00:00-04:00,65.09878540039062,64.16609352815323,65.17651356654832,64.09700328908146,3436400
2019-08-14 00:00:00-04:00,65.05561065673828,65.26287479060696,66.04876145593806,64.90879883644831,7296300
2019-08-15 00:00:00-04:00,66.54103088378906,64.98653310424356,66.80010945450711,64.87426638248002,4899000
2019-08-16 00:00:00-04:00,66.37694549560547,66.77420458896485,66.89510924395208,66.31649316811186,3594300
2019-08-19 00:00:00-04:00,67.18009185791016,66.32512146782888,67.43053906082459,66.16103377896562,3665600
2019-08-20 00:00:00-04:00,66.42012786865234,67.05919626539871,67.13691786188527,66.33376175414354,3206700
2019-08-21 00:00:00-04:00,66.48919677734375,66.5237418977174,66.81737212648949,66.31647776428348,3300300
2019-08-22 00:00:00-04:00,66.08330535888672,66.61010695809486,66.67919720460281,65.77241242721804,3569300
2019-08-23 00:00:00-04:00,65.58240509033203,66.35964715512661,66.71372965963698,65.21968465944627,3525200
2019-08-26 00:00:00-04:00,66.3424072265625,65.85878855661072,66.37695235853195,65.43561563159268,1731700
2019-08-27 00:00:00-04:00,66.62738037109375,66.66192549308106,66.95554914676069,66.33375012860581,3499700
2019-08-28 00:00:00-04:00,66.40283966064453,66.74828428800559,66.80009867602688,66.06603296088974,2133900
2019-08-29 00:00:00-04:00,67.15418243408203,66.86055218948177,67.18872755631784,66.43738597250763,3071700
2019-08-30 00:00:00-04:00,67.04190826416016,67.08509131359313,67.36144569906259,66.6101041250636,3623600
2019-09-03 00:00:00-04:00,68.05233764648438,67.03327957439227,68.10415203680496,66.93828213293219,3118400
2019-09-04 00:00:00-04:00,68.35459899902344,68.30277802007552,68.47550363522105,67.89688764930268,2718000
2019-09-05 00:00:00-04:00,67.65386199951172,68.07326120836227,68.23926770121778,67.40921523856736,3943100
2019-09-06 00:00:00-04:00,66.72770690917969,67.84609607138057,68.01210258800009,66.64032733965598,3740300
2019-09-09 00:00:00-04:00,66.98980712890625,66.72768849106062,67.18203146300041,66.44809127768458,3848800
2019-09-10 00:00:00-04:00,67.2868881225586,66.77137676251014,67.3480498093992,66.71895436411074,3233300
2019-09-11 00:00:00-04:00,68.52760314941406,67.27815149780977,68.52760314941406,67.00729354052379,4484300
2019-09-12 00:00:00-04:00,68.62371826171875,68.8334145387082,69.09553988453837,68.08199565786116,3063900
2019-09-13 00:00:00-04:00,68.60623931884766,68.30043086108707,69.02563853672248,68.09947387432628,3669200
