Date,Close,Open,High,Low,Volume
2020-07-31 00:00:00+00:00,11323.466796875,11110.2109375,11415.8642578125,10987.0537109375,23160469766
2020-08-01 00:00:00+00:00,11759.5927734375,11322.5703125,11794.775390625,11239.6826171875,26075670303
2020-08-02 00:00:00+00:00,11053.6142578125,11758.7646484375,12034.14453125,11018.1298828125,27410067336
2020-08-03 00:00:00+00:00,11246.3486328125,11043.7685546875,11453.0791015625,11012.4150390625,20271713443
2020-08-04 00:00:00+00:00,11205.892578125,11246.203125,11385.3818359375,11094.1455078125,21250197042
2020-08-05 00:00:00+00:00,11747.0224609375,11203.8232421875,11786.6171875,11158.28515625,24411254471
2020-08-06 00:00:00+00:00,11779.7734375,11749.87109375,11902.3359375,11598.7138671875,23400740340
2020-08-07 00:00:00+00:00,11601.47265625,11778.89453125,11898.0380859375,11408.59375,23132312867
2020-08-08 00:00:00+00:00,11754.0458984375,11604.5537109375,11800.064453125,11558.431640625,17572057837
2020-08-09 00:00:00+00:00,11675.7392578125,11737.3251953125,11806.056640625,11548.7841796875,17489608833
2020-08-10 00:00:00+00:00,11878.111328125,11662.2568359375,12045.140625,11662.2568359375,26114112569
2020-08-11 00:00:00+00:00,11410.525390625,11881.6474609375,11932.7109375,11195.708984375,27039782640
2020-08-12 00:00:00+00:00,11584.9345703125,11404.5966796875,11748.396484375,11249.60546875,25064548486
2020-08-13 00:00:00+00:00,11784.1376953125,11588.4052734375,11796.396484375,11216.8720703125,27522199497
2020-08-14 00:00:00+00:00,11768.87109375,11772.6591796875,12150.994140625,11685.455078125,24237958589
2020-08-15 00:00:00+00:00,11865.6982421875,11768.697265625,11963.203125,11768.697265625,23354924400
2020-08-16 00:00:00+00:00,11892.8037109375,11866.685546875,11934.9013671875,11737.1884765625,20583375490
2020-08-17 00:00:00+00:00,12254.40234375,11895.658203125,12359.056640625,11806.6962890625,28227687027
2020-08-18 00:00:00+00:00,11991.2333984375,12251.8955078125,12335.70703125,11954.525390625,26043227672
2020-08-19 00:00:00+00:00,11758.283203125,11990.884765625,12028.923828125,11687.3330078125,24502851117
